,x_pixel,y_pixel,nucleus_type,cell_type
C_1350,433.28147499999983,681.0826261,MPA,Inhibitory
C_1351,436.7927249999999,628.0791391999999,MPA,Endothelial 3
C_1352,449.9607649999999,665.1837103999999,MPA,Ambiguous
C_1353,457.75623,639.8757039,MPA,Ambiguous
C_1354,472.81526600000007,780.2348853000002,MPA,Inhibitory
C_1355,471.5513919999999,807.8395608,MPA,Inhibitory
C_1356,472.14599199999975,712.2366857000001,MPA,Endothelial 1
C_1357,480.2048179999997,662.6496907000001,MPA,Ambiguous
C_1358,486.2237079999995,743.7166198,MPA,Ambiguous
C_1359,485.8552929999996,800.6086,MPA,Astrocyte
C_1360,496.9049,627.8261848999999,MPA,Ambiguous
C_1361,498.9837299999999,677.6214525,MPA,OD Mature 2
C_1362,501.2893619999994,666.5350129999998,MPA,Endothelial 1
C_1363,507.38107499999984,735.2189943000002,MPA,Inhibitory
C_1364,517.5133029999997,671.5948688000002,MPA,Astrocyte
C_1365,518.6613379999999,646.597649,MPA,Inhibitory
C_1366,519.6150629999997,794.1975547999999,MPA,Endothelial 1
C_1367,525.4290509999996,780.8029307999999,MPA,Astrocyte
C_1368,527.5881589999998,692.3137495,MPA,Astrocyte
C_1369,533.5321230000001,789.8648791999998,MPA,Inhibitory
C_1370,539.0733869999995,727.2234371999998,MPA,OD Mature 1
C_1371,538.4172989999997,749.4187655000001,MPA,Excitatory
C_1372,553.5997819999999,667.5516097999999,MPA,Inhibitory
C_1373,546.2819119999995,705.1208763,MPA,OD Mature 2
C_1374,557.0112939999995,781.1251027000001,MPA,Ambiguous
C_1375,558.5381419999994,638.8911837,MPA,Ambiguous
C_1376,557.8260009999995,755.8305957,MPA,Inhibitory
C_1377,557.4468099999995,797.8889801999999,MPA,Endothelial 3
C_1378,560.4257159999997,715.3794346,MPA,OD Mature 2
C_1379,561.5406229999999,772.659504,MPA,Endothelial 1
C_1380,569.1832669999994,660.650034,MPA,Ambiguous
C_1381,575.9615129999997,797.5104372999999,MPA,Pericytes
C_1382,584.0855849999998,789.1983356000002,MPA,Inhibitory
C_1383,578.4575909999999,752.3374557,MPA,Inhibitory
C_1384,585.0332459999995,727.7218981999998,MPA,Inhibitory
C_1385,586.5725229999998,697.6255203,MPA,Ambiguous
C_1386,587.5522509999996,756.8874347999998,MPA,Ambiguous
C_1387,596.3845189999997,737.4720561,MPA,Endothelial 3
C_1388,602.2503579999998,677.1498288999999,MPA,Inhibitory
C_1389,610.9461359999996,726.5675815000001,MPA,Inhibitory
C_1390,608.4080559999998,707.1540714,MPA,Inhibitory
C_1391,433.82272299999977,697.5338217,MPA,Inhibitory
C_1392,448.2833369999994,733.8968721,MPA,Ambiguous
C_1393,470.583048,688.2581313999998,MPA,Astrocyte
C_1394,478.299509,770.5429303,MPA,Inhibitory
C_1395,490.7169389999999,721.4264502,MPA,Ambiguous
C_1396,510.947972,714.3187881,MPA,Inhibitory
C_1397,514.8312390000001,759.3055297999998,MPA,OD Mature 2
C_1398,530.7199469999996,762.9232959999998,MPA,Ambiguous
C_1399,560.7797360000001,735.4351141999998,MPA,Inhibitory
C_1400,601.828575,748.6162846999998,MPA,Inhibitory
C_1401,605.5108359999998,796.8147234,MPA,Endothelial 3
C_1402,607.8920529999996,638.2430946000001,MPA,OD Immature 1
C_1403,509.6409249999997,660.7662166,MPA,Inhibitory
C_1404,585.2277639999998,647.5385684999999,MPA,Excitatory
C_1405,432.9361649999996,793.7196942,MPA,Astrocyte
C_1406,438.3656509999996,799.6235366000001,MPA,Endothelial 2
C_1407,506.95012399999945,805.1082918999999,MPA,Inhibitory
C_1408,560.6360579999996,701.8927099,MPA,Inhibitory
C_1409,427.4591459999997,995.73854049,1_unsure,Inhibitory
C_1410,426.8722570000001,982.05696549,MPA,Astrocyte
C_1411,435.89332199999984,857.8707594,MPA,Inhibitory
C_1412,434.604484,847.6215732999999,MPA,Ambiguous
C_1413,451.9089159999999,871.6654487,MPA,Inhibitory
C_1414,457.48564499999975,889.2950891,MPA,Endothelial 3
C_1415,458.411889,968.90802544,MPA,Inhibitory
C_1416,458.4051949999998,877.2033703,MPA,OD Mature 2
C_1417,459.8059909999997,992.9143703,MPA,OD Mature 1
C_1418,459.89391699999936,831.9819954999998,MPA,Endothelial 3
C_1419,463.3397519999999,911.0785751,MPA,Inhibitory
C_1420,465.8652109999999,852.8471392999999,MPA,Inhibitory
C_1421,467.3225709999997,1001.07874848,MPA,OD Mature 2
C_1422,469.58748799999967,932.6313045,MPA,Ambiguous
C_1423,476.1471559999995,911.4109711,MPA,Endothelial 1
C_1424,491.1577759999996,946.4585689,MPA,Endothelial 2
C_1425,496.7693619999996,1006.00585423,MPA,Excitatory
C_1426,495.9910699999997,984.19508625,MPA,Inhibitory
C_1427,494.7751649999996,887.8974529999999,MPA,Microglia
C_1428,496.8061399999997,901.6503383,MPA,Inhibitory
C_1429,492.42390500000016,926.1642016,MPA,Excitatory
C_1430,502.3969189999999,872.7622672,MPA,Inhibitory
C_1431,506.96816499999983,969.05199786,MPA,Ambiguous
C_1432,506.3982739999997,934.1059807,MPA,Ambiguous
C_1433,518.915148,923.6617672,MPA,Endothelial 3
C_1434,533.5972729999999,943.255671,MPA,Excitatory
C_1435,537.4463879999998,839.1277348,MPA,Inhibitory
C_1436,536.8967779999994,846.1584611999998,MPA,Inhibitory
C_1437,535.1613739999998,988.29919857,MPA,Excitatory
C_1438,540.422427,893.2677231,MPA,Ambiguous
C_1439,549.5582419999996,870.1519432,MPA,Inhibitory
C_1440,551.9743709999993,1004.90301031,SHy,Excitatory
C_1441,556.9443589999996,897.6238993999999,MPA,Inhibitory
C_1442,552.3136820000001,963.37978834,MPA,Inhibitory
C_1443,556.0960439999994,934.0649005,MPA,Excitatory
C_1444,563.8467469999996,1005.91178978,SHy,Inhibitory
C_1445,566.5991469999999,860.7420143999999,MPA,Astrocyte
C_1446,570.6973899999998,937.8409955,MPA,Inhibitory
C_1447,580.7033989999994,853.7426434,MPA,Inhibitory
C_1448,580.3735019999998,965.77574475,SHy,OD Mature 2
C_1449,582.8066859999999,829.5775117000001,MPA,Ambiguous
C_1450,589.1141759999996,943.1536339,1_unsure,Ambiguous
C_1451,589.3291409999998,926.3164669,MPA,OD Mature 2
C_1452,593.5265129999998,980.94496061,SHy,Endothelial 3
C_1453,595.3188269999996,844.9633482999999,MPA,Astrocyte
C_1454,610.8404419999998,845.9230800999999,MPA,Inhibitory
C_1455,612.3910069999997,860.1870892999999,MPA,Inhibitory
C_1456,485.6680669999996,850.6665874,MPA,Astrocyte
C_1457,511.85313,874.0844975,MPA,OD Immature 1
C_1458,532.6881049999997,862.1745092,MPA,Inhibitory
C_1459,542.9529519999996,900.1632179,MPA,Astrocyte
C_1460,562.1180339999996,851.6696324999999,MPA,Inhibitory
C_1461,571.4335349999998,882.5133916999998,MPA,Inhibitory
C_1462,569.3580789999996,930.3864939,MPA,Inhibitory
C_1463,584.0015199999998,1007.70174077,SHy,Astrocyte
C_1464,583.7326309999999,886.6934427000001,MPA,Ambiguous
C_1465,491.2071819999997,827.5021112000001,MPA,Inhibitory
C_1466,495.04608199999984,848.4842285,MPA,Astrocyte
C_1467,503.15615299999945,960.0900237,MPA,Astrocyte
C_1468,525.5924069999996,835.9490866,MPA,Inhibitory
C_1469,530.142805,954.1061299,MPA,Inhibitory
C_1470,533.5456489999997,996.57882044,MPA,Inhibitory
C_1471,571.6162539999996,966.4759222,1_unsure,Astrocyte
C_1472,582.0918889999998,914.3926341,MPA,Ambiguous
C_1473,426.6077639999999,1110.96779719,1_unsure,Endothelial 3
C_1474,434.7689879999999,1116.26582113,1_unsure,Ambiguous
C_1475,446.9529449999995,1047.1698111,1_unsure,Inhibitory
C_1476,444.5525249999996,1202.1105607000002,1_unsure,OD Mature 2
C_1477,446.3452719999996,1167.6087266,1_unsure,Inhibitory
C_1478,446.64738499999976,1105.62599273,1_unsure,Ambiguous
C_1479,448.730039,1080.13894843,1_unsure,Ambiguous
C_1480,451.72244099999983,1086.07125303,1_unsure,Ambiguous
C_1481,454.04876699999977,1142.29312048,1_unsure,Ambiguous
C_1482,454.1683939999999,1205.5174027,1_unsure,Inhibitory
C_1483,460.7849279999997,1058.840351333,1_unsure,Ambiguous
C_1484,472.7035969999997,1146.67497579,1_unsure,Inhibitory
C_1485,478.3148189999997,1164.1699775,1_unsure,Astrocyte
C_1486,482.7990599999998,1109.58350671,1_unsure,Inhibitory
C_1487,488.8806099999997,1102.0648348,1_unsure,Inhibitory
C_1488,490.71154399999983,1125.48254128,1_unsure,Ambiguous
C_1489,493.6647329999996,1205.9081715,1_unsure,Inhibitory
C_1490,498.55759899999975,1166.0814534,1_unsure,Inhibitory
C_1491,498.7285939999997,1030.75627664,1_unsure,Ambiguous
C_1492,511.77816099999967,1094.93395202,SHy,Ambiguous
C_1493,515.1441679999998,1042.36723367,1_unsure,Inhibitory
C_1494,517.3312859999996,1191.0112565,SHy,Astrocyte
C_1495,515.395434,1154.95615752,SHy,OD Immature 1
C_1496,525.3727149999995,1155.51897684,SHy,Inhibitory
C_1497,525.9721869999994,1206.3835095000002,SHy,Inhibitory
C_1498,531.3042219999999,1106.32643299,SHy,Inhibitory
C_1499,531.7951279999997,1087.99388138,SHy,Astrocyte
C_1500,542.8471399999999,1074.46440336,SHy,Inhibitory
C_1501,544.7576029999996,1174.8027239,SHy,OD Mature 2
C_1502,545.625575,1065.743609113,SHy,Ambiguous
C_1503,559.3824259999997,1051.472214503,SHy,Microglia
C_1504,560.6239699999996,1182.9970792,SHy,OD Immature 1
C_1505,563.2134429999996,1197.9117775,SHy,OD Mature 2
C_1506,565.0205550000002,1089.69606074,SHy,Ambiguous
C_1507,564.1145819999998,1190.5628762,SHy,Astrocyte
C_1508,575.3549199999998,1120.2212826,SHy,Endothelial 1
C_1509,580.8970799999997,1049.53422316,SHy,Excitatory
C_1510,582.3396479999998,1174.3115965999998,SHy,Excitatory
C_1511,587.1857089999999,1145.75739755,SHy,Ambiguous
C_1512,587.122609,1029.61333996,SHy,Inhibitory
C_1513,591.4709699999999,1126.74847387,SHy,Inhibitory
C_1514,597.6360949999997,1156.14630795,SHy,Excitatory
C_1515,598.5461129999999,1179.0817646,SHy,Excitatory
C_1516,601.1793239999997,1086.84119128,SHy,Inhibitory
C_1517,603.9496019999998,1191.2418842,SHy,Inhibitory
C_1518,601.9215809999996,1070.219882306,SHy,Inhibitory
C_1519,608.4242369999997,1156.43703931,SHy,Inhibitory
C_1520,610.9041959999995,1147.96884569,SHy,OD Mature 2
C_1521,430.1560809999996,1136.52905245,1_unsure,Ambiguous
C_1522,479.18416799999983,1029.03326126,1_unsure,Inhibitory
C_1523,559.037405,1147.51597501,SHy,OD Mature 2
C_1524,577.6390149999997,1103.81908538,SHy,Inhibitory
C_1525,447.10074799999984,1159.99581463,1_unsure,Astrocyte
C_1526,587.2683169999996,1084.28263201,SHy,Endothelial 1
C_1527,588.7799669999995,1115.02553934,SHy,Microglia
C_1528,596.1322109999996,1133.6219156,SHy,OD Mature 2
C_1529,492.5788579999999,1069.781066057,1_unsure,Inhibitory
C_1530,489.53368499999937,1116.72662036,1_unsure,OD Immature 1
C_1531,525.0233619999995,1081.22396752,SHy,Inhibitory
C_1532,602.2255329999998,1173.5924739,SHy,OD Mature 2
C_1533,611.9689549999998,1098.92666155,SHy,Inhibitory
C_1534,429.5585149999997,1225.9642044000002,1_unsure,Astrocyte
C_1535,429.79088199999984,1398.4013541,ACA,OD Mature 1
C_1536,435.9422539999996,1297.6213843,1_unsure,OD Mature 2
C_1537,437.2277829999999,1395.954246,ACA,OD Mature 2
C_1538,442.8929959999997,1284.5259964000002,1_unsure,OD Mature 2
C_1539,446.9400339999997,1348.6356424,1_unsure,Inhibitory
C_1540,447.7504549999999,1237.4502318,1_unsure,Inhibitory
C_1541,457.5222039999999,1247.6283721999996,1_unsure,Microglia
C_1542,463.94186899999977,1318.2488861,1_unsure,Inhibitory
C_1543,468.6630509999995,1365.029851,1_unsure,Endothelial 1
C_1544,485.3173439999996,1254.7940675999998,1_unsure,Endothelial 1
C_1545,490.6020609999996,1361.6492449999998,1_unsure,OD Mature 2
C_1546,494.6269439999997,1234.6795622000002,1_unsure,OD Mature 2
C_1547,497.6762089999997,1348.3257197,1_unsure,Ambiguous
C_1548,502.16381999999976,1257.574079,1_unsure,Inhibitory
C_1549,504.8290629999997,1396.8546859,1_unsure,OD Mature 4
C_1550,503.347691,1337.2514441,1_unsure,Inhibitory
C_1551,507.292582,1390.6736096999996,1_unsure,Endothelial 1
C_1552,509.22182199999946,1315.3639452,1_unsure,Excitatory
C_1553,510.7516899999996,1295.7455817,1_unsure,Endothelial 1
C_1554,515.9521159999998,1346.8241944,1_unsure,Inhibitory
C_1555,516.435907,1321.7905537,1_unsure,Astrocyte
C_1556,522.3009739999999,1335.5819124000002,1_unsure,Excitatory
C_1557,523.4110109999997,1299.2803669000002,1_unsure,Ambiguous
C_1558,527.0648259999998,1272.0528423,SHy,Excitatory
C_1559,527.2252099999996,1246.9631897,SHy,Astrocyte
C_1560,535.0473769999999,1287.3341386,SHy,Inhibitory
C_1561,538.4181009999999,1393.1456955999995,1_unsure,Ambiguous
C_1562,541.8617429999998,1345.7640273,1_unsure,Inhibitory
C_1563,546.4525519999997,1406.8588909000002,1_unsure,Astrocyte
C_1564,549.3623029999994,1262.6178995,SHy,Inhibitory
C_1565,550.9775099999997,1287.1345725,SHy,Microglia
C_1566,555.0090479999999,1324.4932838,SHy,Excitatory
C_1567,560.2173619999994,1319.5903555,SHy,Excitatory
C_1568,566.7106959999996,1239.7079552,SHy,Ambiguous
C_1569,564.2068539999996,1361.6193277,1_unsure,Inhibitory
C_1570,566.9125029999997,1334.1959963,SHy,OD Mature 2
C_1571,574.1350279999998,1283.8783429000002,SHy,Inhibitory
C_1572,582.5373479999997,1386.8409567,1_unsure,OD Mature 2
C_1573,580.9225139999999,1267.6430243,SHy,Inhibitory
C_1574,586.7079919999996,1364.4844315,SHy,Astrocyte
C_1575,592.3573939999998,1325.4043417,SHy,Inhibitory
C_1576,595.2645919999994,1344.9168992999996,SHy,Inhibitory
C_1577,600.282209,1278.7715828,SHy,Inhibitory
C_1578,611.1629029999995,1313.0938698,SHy,Inhibitory
C_1579,610.0791559999998,1286.1076797,SHy,Inhibitory
C_1580,472.36004899999983,1288.3736774,1_unsure,OD Mature 1
C_1581,503.6557929999999,1299.9334027,1_unsure,Ambiguous
C_1582,521.4541979999998,1250.6116768,SHy,Astrocyte
C_1583,572.5768079999998,1302.1559667,SHy,Inhibitory
C_1584,576.5403429999998,1244.7715856,SHy,Endothelial 1
C_1585,600.8091929999996,1384.7492080999998,1_unsure,Inhibitory
C_1586,609.9394199999998,1230.816116,SHy,OD Mature 3
C_1587,434.6682929999997,1265.2562825999996,1_unsure,Astrocyte
C_1588,470.6877059999997,1301.2204269,1_unsure,Astrocyte
C_1589,498.8122489999996,1360.6175118,1_unsure,Ambiguous
C_1590,604.9840409999998,1302.4975476,SHy,Astrocyte
C_1591,510.49068499999976,1353.1973947,1_unsure,Ambiguous
C_1592,604.1447159999998,1248.9838911,SHy,Inhibitory
C_1593,498.4759099999997,1265.3189277,1_unsure,Inhibitory
C_1594,534.1958769999997,1238.9354414999998,SHy,Astrocyte
C_1595,540.8524989999996,1243.7968652999998,SHy,Inhibitory
C_1596,589.5349789999996,1265.0564021,SHy,Inhibitory
C_1597,440.3451719999998,1588.6786355999998,ACA,OD Mature 2
C_1598,440.536282,1460.501561,ACA,Microglia
C_1599,443.4002999999999,1480.2540816,ACA,OD Mature 2
C_1600,446.1122859999997,1485.8590817,ACA,OD Mature 2
C_1601,454.2132449999999,1543.4845277000002,ACA,OD Mature 1
C_1602,454.55098899999984,1455.273846,ACA,OD Mature 2
C_1603,454.124566,1507.2766731,ACA,Endothelial 1
C_1604,453.2685919999994,1516.2461712000002,ACA,Ambiguous
C_1605,458.6203079999996,1580.5320866,ACA,Endothelial 1
C_1606,465.71799299999975,1522.9069524,ACA,Ambiguous
C_1607,468.6956709999995,1552.9783087,ACA,Ambiguous
C_1608,470.3311509999994,1446.9266205999998,ACA,Ambiguous
C_1609,477.56155099999984,1572.1861828,ACA,OD Mature 1
C_1610,477.61285999999967,1497.7364991,ACA,OD Mature 2
C_1611,476.7751639999997,1537.8543173,ACA,OD Mature 2
C_1612,483.2597799999999,1544.0401373999996,ACA,OD Mature 1
C_1613,487.4608559999997,1445.3729698,ACA,OD Mature 2
C_1614,497.7394609999997,1586.7360169,ACA,OD Mature 1
C_1615,498.46647799999937,1509.7539796,ACA,OD Mature 2
C_1616,499.6996769999996,1534.5072017999998,ACA,OD Mature 2
C_1617,504.32824299999993,1429.2081034000005,ACA,Microglia
C_1618,504.7594879999997,1438.8492773,ACA,OD Mature 2
C_1619,514.0231909999999,1524.3755791,ACA,OD Mature 2
C_1620,517.7985869999999,1458.9072765,ACA,OD Mature 2
C_1621,523.0668449999998,1461.777763,ACA,Ambiguous
C_1622,531.8781679999997,1489.1520466000004,ACA,OD Mature 1
C_1623,531.7571839999996,1429.5946895,ACA,OD Mature 1
C_1624,546.2159320000002,1537.647658,ACA,OD Mature 2
C_1625,553.7683159999997,1507.6332465,ACA,OD Mature 2
C_1626,551.7003179999997,1606.1737787999998,ACA,Ambiguous
C_1627,553.7144819999999,1531.4854031,ACA,OD Mature 2
C_1628,558.78773,1539.7658808,ACA,OD Mature 2
C_1629,560.738464,1458.9598945,ACA,OD Mature 2
C_1630,573.7348519999996,1453.9341793,ACA,OD Mature 2
C_1631,579.9716819999999,1494.4881750999998,ACA,OD Mature 2
C_1632,582.9323029999996,1556.4873549,ACA,OD Mature 2
C_1633,587.9458489999997,1429.1430134000002,1_unsure,Ambiguous
C_1634,587.1036919999998,1522.2839955,ACA,OD Mature 1
C_1635,587.6160679999998,1489.2130015,ACA,OD Mature 2
C_1636,608.4621969999997,1464.9645728,ACA,Endothelial 3
C_1637,607.4597699999998,1540.1045173,ACA,OD Mature 2
C_1638,610.8800569999999,1471.726901,ACA,OD Mature 2
C_1639,612.2164640000002,1429.2609112,1_unsure,Astrocyte
C_1640,436.1267059999996,1578.5934226999998,ACA,OD Mature 2
C_1641,445.8178289999996,1578.5633766,ACA,OD Mature 2
C_1642,454.58942399999984,1486.5760951,ACA,OD Mature 2
C_1643,500.9777019999997,1490.1091692999996,ACA,OD Mature 1
C_1644,519.1537689999997,1530.8310893,ACA,OD Mature 2
C_1645,536.9077979999997,1573.3115809,ACA,OD Mature 2
C_1646,609.4314909999998,1526.5462960999996,ACA,OD Mature 1
C_1647,515.0703989999997,1497.0939979,ACA,OD Mature 1
C_1648,529.8359059999998,1463.9308648,ACA,OD Mature 2
C_1649,567.0931820000002,1540.5793192,ACA,OD Mature 2
C_1650,579.4034969999998,1466.7622923,ACA,OD Mature 2
C_1651,577.5832169999994,1508.9001917,ACA,OD Mature 2
C_1652,495.1768289999995,1425.4270287,ACA,OD Mature 2
C_1653,524.2648149999994,1551.1309136999996,ACA,Ambiguous
C_1654,591.4311989999998,1466.5292375999998,ACA,Endothelial 3
C_1655,600.6586629999998,1468.8038193,ACA,Ambiguous
C_1656,488.1358459999997,1430.2813669000002,ACA,OD Mature 3
C_1657,428.8894469999996,1782.9969841000004,1_unsure,Endothelial 1
C_1658,433.563377,1690.6589507999995,ACA,OD Mature 2
C_1659,430.8914119999995,1638.2925678,ACA,Endothelial 1
C_1660,436.081334,1781.1822959000003,1_unsure,Endothelial 1
C_1661,442.2771719999996,1686.7979537,ACA,OD Mature 1
C_1662,447.7976329999997,1750.4013142,1_unsure,Endothelial 1
C_1663,444.9811099999997,1779.9616536,1_unsure,Excitatory
C_1664,451.23008299999947,1731.198373,ACA,OD Mature 1
C_1665,461.4955669999995,1648.6715792999996,ACA,OD Mature 1
C_1666,467.78446600000007,1649.3737553,ACA,OD Mature 1
C_1667,467.08997099999937,1626.4101205,ACA,OD Mature 2
C_1668,470.88143399999984,1806.3676029,1_unsure,OD Mature 2
C_1669,472.7687179999999,1797.4167741,1_unsure,Ambiguous
C_1670,471.55549199999945,1774.5729151,1_unsure,Ambiguous
C_1671,476.8533079999997,1763.8070223999996,1_unsure,Astrocyte
C_1672,490.0367119999996,1772.6956037999996,1_unsure,Excitatory
C_1673,486.9251929999997,1744.7653300999998,ACA,OD Mature 2
C_1674,492.3503569999999,1717.9524450999995,ACA,OD Mature 2
C_1675,506.1914320000001,1776.3889387999998,1_unsure,Excitatory
C_1676,507.3721399999995,1689.1486983999996,ACA,Ambiguous
C_1677,511.52626499999946,1741.7378507,ACA,Ambiguous
C_1678,510.2337169999996,1640.3895624000002,ACA,OD Mature 2
C_1679,515.6976579999996,1777.0887817000005,1_unsure,Excitatory
C_1680,517.235314,1691.8102915999998,ACA,Ambiguous
C_1681,523.7966949999994,1654.6736157,ACA,OD Mature 4
C_1682,522.4558049999999,1697.6951764000005,ACA,Ambiguous
C_1683,530.0587529999998,1702.3390125,ACA,Excitatory
C_1684,532.9102879999996,1647.1576556,ACA,OD Mature 4
C_1685,534.6302959999994,1792.0316407000005,1_unsure,OD Mature 2
C_1686,544.7492039999997,1707.8166531,ACA,OD Mature 2
C_1687,542.4948749999999,1761.0587067,ACA,OD Mature 1
C_1688,542.5376929999999,1779.9767057,1_unsure,Astrocyte
C_1689,549.6418239999998,1782.7908622999996,1_unsure,Endothelial 1
C_1690,559.0932829999997,1686.9254112,ACA,OD Mature 2
C_1691,563.1618219999996,1712.961341,ACA,Ambiguous
C_1692,563.1285159999998,1782.4506931,1_unsure,Astrocyte
C_1693,572.9618619999998,1782.5374614,1_unsure,Ambiguous
C_1694,584.9299769999998,1756.8052957999996,ACA,Ambiguous
C_1695,587.7959079999996,1633.705479,ACA,OD Mature 2
C_1696,590.4998569999998,1655.6630331,ACA,OD Mature 1
C_1697,594.9404939999995,1792.317653,1_unsure,OD Mature 2
C_1698,593.3793869999995,1785.6981064,1_unsure,Astrocyte
C_1699,596.5132439999998,1677.7792570999998,ACA,Endothelial 1
C_1700,602.2059339999996,1795.5582555,1_unsure,Endothelial 1
C_1701,611.2442199999996,1808.894559,1_unsure,OD Mature 2
C_1702,438.2437829999994,1793.6018169,1_unsure,Astrocyte
C_1703,530.3649719999999,1778.9856762000002,1_unsure,Excitatory
C_1704,540.1071329999995,1655.1043579000002,ACA,OD Mature 2
C_1705,546.4880959999996,1648.8963242999996,ACA,OD Mature 2
C_1706,555.1051050000002,1648.4877944,ACA,Ambiguous
C_1707,562.1798229999998,1762.3579952,ACA,OD Mature 2
C_1708,568.3705599999994,1805.4953836,1_unsure,OD Mature 2
C_1709,486.3904309999999,1652.5923488,ACA,OD Mature 1
C_1710,558.329127,1804.4097184,1_unsure,OD Mature 2
C_1711,533.2974859999998,1655.3503314000002,ACA,OD Mature 4
C_1712,537.3179919999999,1628.6342845,ACA,OD Mature 2
C_1713,596.7942259999994,1633.3481277,ACA,OD Mature 2
C_1714,604.5846499999998,1630.5128650999998,ACA,OD Mature 2
C_1715,628.9217489999996,1804.838621,1_unsure,Excitatory
C_1716,634.8207949999996,1763.4416109,ACA,OD Mature 2
C_1717,638.9290069999997,1776.3086479,ACA,Ambiguous
C_1718,639.8053679999998,1718.1999734,ACA,OD Mature 1
C_1719,648.330516,1698.6993747,ACA,Endothelial 1
C_1720,651.1725699999997,1630.6661109,ACA,OD Mature 1
C_1721,658.379461,1738.6971657999998,ACA,Ambiguous
C_1722,672.8448589999998,1670.3560079,ACA,OD Mature 1
C_1723,676.1469649999995,1717.2436437,ACA,OD Mature 2
C_1724,676.4122329999997,1680.3021166,ACA,OD Mature 2
C_1725,677.3443819999998,1766.7936099,ACA,OD Mature 2
C_1726,682.8966209999994,1721.0481189,ACA,OD Mature 2
C_1727,685.0448799999998,1790.3288477,1_unsure,OD Mature 2
C_1728,685.6508829999998,1641.9518016000004,ACA,OD Mature 1
C_1729,688.0001759999997,1765.2833013,ACA,OD Mature 2
C_1730,695.5969459999997,1719.3656324,ACA,OD Mature 2
C_1731,698.4387239999996,1633.0314726,ACA,OD Mature 2
C_1732,702.0750949999997,1776.2006922000005,1_unsure,Endothelial 1
C_1733,707.1418879999997,1670.882266,ACA,OD Mature 2
C_1734,710.4432499999997,1788.6570994,1_unsure,Inhibitory
C_1735,712.7489249999999,1780.0461469,1_unsure,Inhibitory
C_1736,720.4303009999994,1636.8350269000002,ACA,OD Mature 2
C_1737,721.1591099999997,1796.8996151,1_unsure,OD Immature 1
C_1738,723.3383409999997,1777.1400757,1_unsure,OD Mature 2
C_1739,727.7613999999999,1716.3333334000004,ACA,OD Mature 2
C_1740,736.9601509999997,1781.0323537000002,1_unsure,Inhibitory
C_1741,744.1240949999997,1764.8070819999996,1_unsure,Inhibitory
C_1742,748.344302,1810.8176533,1_unsure,Endothelial 3
C_1743,749.253357,1722.2264120999996,ACA,OD Mature 2
C_1744,764.1700839999999,1627.3185067999998,ACA,OD Mature 2
C_1745,764.43885,1698.3723426,ACA,OD Mature 1
C_1746,770.351768,1720.0320825,ACA,OD Mature 2
C_1747,770.6720469999997,1730.1923566,ACA,OD Mature 2
C_1748,778.798863,1781.4970413,1_unsure,Astrocyte
C_1749,779.9074879999997,1802.1334649,1_unsure,Excitatory
C_1750,783.807816,1728.6150566,1_unsure,OD Mature 4
C_1751,790.8698949999997,1768.1684395,1_unsure,Endothelial 1
C_1752,793.5926899999995,1685.4941135,1_unsure,Microglia
C_1753,799.3161969999996,1772.0550204,1_unsure,Ambiguous
C_1754,800.8489349999995,1692.4262572,1_unsure,OD Mature 2
C_1755,808.4224559999997,1652.2260752999998,1_unsure,OD Mature 1
C_1756,691.5672779999995,1669.1867879,ACA,OD Mature 2
C_1757,697.2336139999996,1669.4365976,ACA,Microglia
C_1758,743.2728319999997,1670.9364848,ACA,OD Mature 2
C_1759,743.3346509999997,1626.4207474000002,ACA,OD Mature 2
C_1760,752.1738489999997,1627.0697987,ACA,OD Mature 2
C_1761,751.963264,1698.7625674000003,ACA,OD Mature 2
C_1762,802.7703859999997,1729.6735327,1_unsure,OD Mature 2
C_1763,628.7191239999997,1666.0342457999998,ACA,OD Mature 4
C_1764,647.0731259999998,1807.7289213,1_unsure,Excitatory
C_1765,663.5328459999996,1780.3687393,ACA,OD Mature 1
C_1766,689.9093730000001,1736.9926621,ACA,Ambiguous
C_1767,721.252457,1670.0906859000002,ACA,Ambiguous
C_1768,738.1763589999997,1720.7223427,ACA,Endothelial 3
C_1769,756.3423469999997,1766.1663119999996,1_unsure,Ambiguous
C_1770,769.7872509999997,1796.7830697000002,1_unsure,Excitatory
C_1771,793.8830419999996,1781.8971531,1_unsure,Endothelial 1
C_1772,674.7882860000001,1808.0891626,1_unsure,Ambiguous
C_1773,712.6762219999997,1653.0643882000002,ACA,OD Mature 2
C_1774,779.0042999999997,1698.5452632,ACA,OD Mature 2
C_1775,702.8833149999997,1760.9037954,ACA,OD Mature 2
C_1776,736.5234099999997,1699.8072498,ACA,OD Mature 1
C_1777,624.2493519999998,1463.5111711,ACA,Microglia
C_1778,629.9088349999997,1467.1156763,ACA,OD Mature 2
C_1779,638.9729459999994,1542.60049,ACA,OD Mature 1
C_1780,643.9060599999998,1514.6244933,ACA,OD Mature 2
C_1781,644.5203929999998,1546.8391104,ACA,OD Mature 1
C_1782,649.6395889999999,1471.4052207,ACA,Microglia
C_1783,654.5211899999995,1457.3871435,ACA,OD Mature 2
C_1784,654.1814619999997,1434.506266,1_unsure,Astrocyte
C_1785,660.8808769999996,1610.3952777000002,ACA,OD Mature 1
C_1786,665.0676789999998,1578.4645888,ACA,Microglia
C_1787,670.3025119999998,1471.2081734,1_unsure,OD Mature 2
C_1788,673.8997629999999,1478.7036423,ACA,OD Immature 1
